ID,OFFER_ID,TYPE,AMOUNT,CREATED_AT,UPDATED_AT
736434,699937,OfferReward::Poll,0.75,2020-12-31 04:57:53.000,2020-12-31 04:57:53.000
736433,699936,OfferReward::Poll,0.75,2020-12-31 04:57:52.000,2020-12-31 04:57:52.000
736432,699935,OfferReward::Poll,0.75,2020-12-31 04:57:52.000,2020-12-31 04:57:52.000
736431,699934,OfferReward::Poll,0.75,2020-12-31 04:57:51.000,2020-12-31 04:57:51.000
736430,699933,OfferReward::Fact,2,2020-12-31 04:51:20.000,2020-12-31 04:51:20.000
736429,699932,OfferReward::Fact,2,2020-12-31 04:51:20.000,2020-12-31 04:51:20.000
736428,699931,OfferReward::Fact,2,2020-12-31 04:51:20.000,2020-12-31 04:51:20.000
736427,699930,OfferReward::Fact,2,2020-12-31 04:51:20.000,2020-12-31 04:51:20.000
736426,699929,OfferReward::Fact,0.75,2020-12-31 04:48:59.000,2020-12-31 04:48:59.000
736425,699928,OfferReward::Fact,0.75,2020-12-31 04:48:59.000,2020-12-31 04:48:59.000
736424,699927,OfferReward::Fact,0.75,2020-12-31 04:48:59.000,2020-12-31 04:48:59.000
736423,699926,OfferReward::Fact,0.75,2020-12-31 04:48:58.000,2020-12-31 04:48:58.000
736422,699925,OfferReward::Fact,1.25,2020-12-31 04:46:53.000,2020-12-31 04:46:53.000
736421,699924,OfferReward::Fact,1.25,2020-12-31 04:46:53.000,2020-12-31 04:46:53.000
736420,699923,OfferReward::Fact,1.25,2020-12-31 04:46:53.000,2020-12-31 04:46:53.000
736419,699922,OfferReward::Fact,1.25,2020-12-31 04:46:52.000,2020-12-31 04:46:52.000
736418,699921,OfferReward::Fact,2,2020-12-31 04:45:33.000,2020-12-31 04:45:33.000
736417,699920,OfferReward::Fact,2,2020-12-31 04:45:32.000,2020-12-31 04:45:32.000
736416,699919,OfferReward::Fact,2,2020-12-31 04:45:32.000,2020-12-31 04:45:32.000
736415,699918,OfferReward::Fact,2,2020-12-31 04:45:32.000,2020-12-31 04:45:32.000
736414,699917,OfferReward::Fact,0.25,2020-12-31 04:43:04.000,2020-12-31 04:43:04.000
736413,699916,OfferReward::Fact,0.25,2020-12-31 04:43:03.000,2020-12-31 04:43:03.000
736412,699915,OfferReward::Fact,0.25,2020-12-31 04:43:03.000,2020-12-31 04:43:03.000
736411,699914,OfferReward::Fact,0.25,2020-12-31 04:43:02.000,2020-12-31 04:43:02.000
736410,699913,OfferReward::Fact,0.5,2020-12-31 04:41:22.000,2020-12-31 04:41:22.000
736409,699912,OfferReward::Fact,0.5,2020-12-31 04:41:21.000,2020-12-31 04:41:21.000
736408,699911,OfferReward::Fact,0.75,2020-12-31 04:39:40.000,2020-12-31 04:39:40.000
736407,699910,OfferReward::Fact,1,2020-12-31 04:37:30.000,2020-12-31 04:37:30.000
736406,699909,OfferReward::Fact,0.75,2020-12-31 04:35:37.000,2020-12-31 04:35:37.000
736405,699908,OfferReward::Instant,2.5,2020-12-31 04:29:41.000,2020-12-31 04:29:41.000
736404,699907,OfferReward::Instant,2.5,2020-12-31 04:29:41.000,2020-12-31 04:29:41.000
736403,699906,OfferReward::Instant,2.5,2020-12-31 04:29:41.000,2020-12-31 04:29:41.000
736402,699905,OfferReward::Instant,2.5,2020-12-31 04:29:41.000,2020-12-31 04:29:41.000
736401,699904,OfferReward::Instant,2,2020-12-31 04:27:38.000,2020-12-31 04:27:38.000
736400,699903,OfferReward::Instant,2,2020-12-31 04:27:38.000,2020-12-31 04:27:38.000
736399,699902,OfferReward::Instant,2,2020-12-31 04:27:38.000,2020-12-31 04:27:38.000
736398,699901,OfferReward::Instant,2,2020-12-31 04:27:38.000,2020-12-31 04:27:38.000
736397,699900,OfferReward::Instant,2,2020-12-31 04:25:00.000,2020-12-31 04:25:00.000
736396,699899,OfferReward::Instant,2,2020-12-31 04:25:00.000,2020-12-31 04:25:00.000
736395,699898,OfferReward::Instant,2,2020-12-31 04:25:00.000,2020-12-31 04:25:00.000
736394,699897,OfferReward::Instant,2,2020-12-31 04:25:00.000,2020-12-31 04:25:00.000
736393,699896,OfferReward::Instant,2,2020-12-31 04:22:35.000,2020-12-31 04:22:35.000
736392,699895,OfferReward::Instant,2,2020-12-31 04:22:35.000,2020-12-31 04:22:35.000
736391,699894,OfferReward::Instant,2,2020-12-31 04:22:35.000,2020-12-31 04:22:35.000
736390,699893,OfferReward::Instant,2,2020-12-31 04:22:35.000,2020-12-31 04:22:35.000
736389,699892,OfferReward::Instant,1.75,2020-12-31 04:20:34.000,2020-12-31 04:20:34.000
736388,699891,OfferReward::Instant,1.75,2020-12-31 04:20:34.000,2020-12-31 04:20:34.000
736387,699890,OfferReward::Instant,1.75,2020-12-31 04:20:34.000,2020-12-31 04:20:34.000
736386,699889,OfferReward::Instant,1.75,2020-12-31 04:20:34.000,2020-12-31 04:20:34.000
736385,699888,OfferReward::Instant,1.25,2020-12-31 04:18:48.000,2020-12-31 04:18:48.000
736384,699887,OfferReward::Instant,1.25,2020-12-31 04:18:48.000,2020-12-31 04:18:48.000
736383,699886,OfferReward::Instant,1.25,2020-12-31 04:18:48.000,2020-12-31 04:18:48.000
736382,699885,OfferReward::Instant,1.25,2020-12-31 04:18:48.000,2020-12-31 04:18:48.000
736381,699884,OfferReward::Instant,1,2020-12-31 04:12:53.000,2020-12-31 04:12:53.000
736380,699883,OfferReward::Instant,1,2020-12-31 04:12:53.000,2020-12-31 04:12:53.000
736379,699882,OfferReward::Instant,1,2020-12-31 04:12:53.000,2020-12-31 04:12:53.000
736378,699881,OfferReward::Instant,1,2020-12-31 04:12:53.000,2020-12-31 04:12:53.000
736377,699880,OfferReward::Instant,0.75,2020-12-31 04:04:17.000,2020-12-31 04:04:17.000
736376,699879,OfferReward::Instant,0.75,2020-12-31 04:04:17.000,2020-12-31 04:04:17.000
736375,699878,OfferReward::Instant,0.75,2020-12-31 04:04:16.000,2020-12-31 04:04:16.000
736374,699877,OfferReward::Instant,0.75,2020-12-31 04:04:16.000,2020-12-31 04:04:16.000
736373,699876,OfferReward::Video,1,2020-12-31 03:47:20.000,2020-12-31 03:47:20.000
736372,699875,OfferReward::Video,1,2020-12-31 03:47:20.000,2020-12-31 03:47:20.000
736371,699874,OfferReward::Video,1,2020-12-31 03:47:19.000,2020-12-31 03:47:19.000
736370,699873,OfferReward::Video,1,2020-12-31 03:47:19.000,2020-12-31 03:47:19.000
736369,699872,OfferReward::Fact,0.75,2020-12-31 00:29:24.000,2020-12-31 00:29:24.000
736368,699871,OfferReward::Fact,0.75,2020-12-31 00:29:22.000,2020-12-31 00:29:22.000
736367,699870,OfferReward::Fact,0.75,2020-12-31 00:29:21.000,2020-12-31 00:29:21.000
736365,699869,OfferReward::Fact,0.75,2020-12-31 00:29:19.000,2020-12-31 00:29:19.000
736364,699868,OfferReward::Fact,0.75,2020-12-31 00:29:18.000,2020-12-31 00:29:18.000
736363,699867,OfferReward::Fact,0.75,2020-12-31 00:29:17.000,2020-12-31 00:29:17.000
736361,699866,OfferReward::Fact,0.75,2020-12-31 00:29:17.000,2020-12-31 00:29:17.000
736362,699865,OfferReward::Fact,0.75,2020-12-31 00:29:17.000,2020-12-31 00:29:17.000
736360,699864,OfferReward::Fact,0.75,2020-12-31 00:29:16.000,2020-12-31 00:29:16.000
736358,699863,OfferReward::Fact,0.75,2020-12-31 00:29:15.000,2020-12-31 00:29:15.000
736357,699862,OfferReward::Fact,0.75,2020-12-31 00:29:14.000,2020-12-31 00:29:14.000
736356,699861,OfferReward::Fact,0.75,2020-12-31 00:29:13.000,2020-12-31 00:29:13.000
736366,699860,OfferReward::Fact,0.75,2020-12-31 00:29:20.000,2020-12-31 00:29:20.000
736355,699859,OfferReward::Fact,0.75,2020-12-31 00:29:12.000,2020-12-31 00:29:12.000
736359,699858,OfferReward::Fact,0.75,2020-12-31 00:29:15.000,2020-12-31 00:29:15.000
736353,699857,OfferReward::Fact,0.75,2020-12-31 00:29:10.000,2020-12-31 00:29:10.000
736352,699856,OfferReward::Fact,0.75,2020-12-31 00:29:10.000,2020-12-31 00:29:10.000
736351,699855,OfferReward::Fact,0.75,2020-12-31 00:29:10.000,2020-12-31 00:29:10.000
736349,699854,OfferReward::Fact,0.75,2020-12-31 00:29:09.000,2020-12-31 00:29:09.000
736348,699853,OfferReward::Fact,0.75,2020-12-31 00:29:08.000,2020-12-31 00:29:08.000
736354,699852,OfferReward::Fact,0.75,2020-12-31 00:29:12.000,2020-12-31 00:29:12.000
736347,699851,OfferReward::Fact,0.75,2020-12-31 00:29:07.000,2020-12-31 00:29:07.000
736350,699850,OfferReward::Fact,0.75,2020-12-31 00:29:09.000,2020-12-31 00:29:09.000
736345,699849,OfferReward::Fact,0.75,2020-12-31 00:29:05.000,2020-12-31 00:29:05.000
736344,699848,OfferReward::Fact,0.75,2020-12-31 00:29:05.000,2020-12-31 00:29:05.000
736343,699847,OfferReward::Fact,0.75,2020-12-31 00:29:04.000,2020-12-31 00:29:04.000
736346,699846,OfferReward::Fact,0.75,2020-12-31 00:29:06.000,2020-12-31 00:29:06.000
736342,699845,OfferReward::Fact,0.75,2020-12-31 00:29:04.000,2020-12-31 00:29:04.000
736341,699844,OfferReward::Fact,0.75,2020-12-31 00:29:02.000,2020-12-31 00:29:02.000
736340,699843,OfferReward::Fact,0.75,2020-12-31 00:29:02.000,2020-12-31 00:29:02.000
736339,699842,OfferReward::Fact,0.75,2020-12-31 00:29:01.000,2020-12-31 00:29:01.000
736338,699841,OfferReward::Fact,0.75,2020-12-31 00:29:01.000,2020-12-31 00:29:01.000
736337,699840,OfferReward::Fact,0.75,2020-12-31 00:29:01.000,2020-12-31 00:29:01.000
736336,699839,OfferReward::Fact,0.75,2020-12-31 00:29:00.000,2020-12-31 00:29:00.000
736335,699838,OfferReward::Fact,0.75,2020-12-31 00:29:00.000,2020-12-31 00:29:00.000
736334,699837,OfferReward::Fact,0.75,2020-12-31 00:29:00.000,2020-12-31 00:29:00.000
736333,699836,OfferReward::Fact,1,2020-12-31 00:10:49.000,2020-12-31 00:10:49.000
736332,699835,OfferReward::Fact,1,2020-12-31 00:10:49.000,2020-12-31 00:10:49.000
736331,699834,OfferReward::Fact,1,2020-12-31 00:10:49.000,2020-12-31 00:10:49.000
736330,699833,OfferReward::Fact,1,2020-12-31 00:10:49.000,2020-12-31 00:10:49.000
736329,699832,OfferReward::Fact,1,2020-12-31 00:08:43.000,2020-12-31 00:08:43.000
736328,699831,OfferReward::Fact,1,2020-12-31 00:08:43.000,2020-12-31 00:08:43.000
736327,699830,OfferReward::Fact,1,2020-12-31 00:08:43.000,2020-12-31 00:08:43.000
736326,699829,OfferReward::Fact,1,2020-12-31 00:08:43.000,2020-12-31 00:08:43.000
736325,699828,OfferReward::Fact,0.75,2020-12-31 00:07:09.000,2020-12-31 00:07:09.000
736324,699827,OfferReward::Fact,0.75,2020-12-31 00:07:09.000,2020-12-31 00:07:09.000
736323,699826,OfferReward::Fact,0.75,2020-12-31 00:07:08.000,2020-12-31 00:07:08.000
736322,699825,OfferReward::Fact,0.75,2020-12-31 00:07:08.000,2020-12-31 00:07:08.000
736321,699824,OfferReward::Quiz,0.150000006,2020-12-31 00:06:10.000,2020-12-31 00:06:10.000
736320,699823,OfferReward::Quiz,0.150000006,2020-12-31 00:06:09.000,2020-12-31 00:06:09.000
736319,699822,OfferReward::Quiz,0.150000006,2020-12-31 00:06:09.000,2020-12-31 00:06:09.000
736318,699821,OfferReward::Quiz,0.150000006,2020-12-31 00:06:08.000,2020-12-31 00:06:08.000
736317,699820,OfferReward::Quiz,0.25,2020-12-31 00:06:04.000,2020-12-31 00:06:04.000
736316,699819,OfferReward::Quiz,0.25,2020-12-31 00:06:04.000,2020-12-31 00:06:04.000
736315,699818,OfferReward::Quiz,0.25,2020-12-31 00:06:03.000,2020-12-31 00:06:03.000
736314,699817,OfferReward::Quiz,0.25,2020-12-31 00:06:02.000,2020-12-31 00:06:02.000
736313,699816,OfferReward::Fact,0.75,2020-12-31 00:05:20.000,2020-12-31 00:05:20.000
736312,699815,OfferReward::Fact,0.75,2020-12-31 00:05:20.000,2020-12-31 00:05:20.000
736311,699814,OfferReward::Fact,0.75,2020-12-31 00:05:19.000,2020-12-31 00:05:19.000
736310,699813,OfferReward::Fact,0.75,2020-12-31 00:05:19.000,2020-12-31 00:05:19.000
736309,699812,OfferReward::Fact,0.5500000119,2020-12-31 00:03:37.000,2020-12-31 00:03:37.000
736308,699811,OfferReward::Fact,0.5500000119,2020-12-31 00:03:37.000,2020-12-31 00:03:37.000
736307,699810,OfferReward::Fact,0.5500000119,2020-12-31 00:03:36.000,2020-12-31 00:03:36.000
736306,699809,OfferReward::Fact,0.5500000119,2020-12-31 00:03:36.000,2020-12-31 00:03:36.000
736305,699808,OfferReward::Fact,2,2020-12-30 23:55:12.000,2021-01-05 20:48:36.000
736304,699807,OfferReward::Fact,0.5,2020-12-30 23:55:10.000,2020-12-30 23:55:10.000
736303,699806,OfferReward::Fact,0.5,2020-12-30 23:55:10.000,2020-12-30 23:55:10.000
736302,699805,OfferReward::Fact,0.5,2020-12-30 23:55:10.000,2020-12-30 23:55:10.000
736301,699804,OfferReward::Fact,0.5,2020-12-30 23:55:10.000,2020-12-30 23:55:10.000
740901,699803,OfferReward::Poll,1.5,2021-01-06 18:33:45.000,2021-01-14 23:22:28.000
740900,699802,OfferReward::Poll,1.5,2021-01-06 18:23:02.000,2021-01-14 23:22:46.000
736295,699801,OfferReward::Poll,1,2020-12-30 23:29:31.000,2020-12-30 23:29:31.000
736294,699800,OfferReward::Poll,1,2020-12-30 23:29:31.000,2020-12-30 23:29:31.000
736293,699799,OfferReward::Poll,1,2020-12-30 23:29:31.000,2020-12-30 23:29:31.000
736292,699798,OfferReward::Poll,2,2020-12-30 23:28:21.000,2020-12-30 23:28:21.000
736291,699797,OfferReward::Poll,2,2020-12-30 23:28:21.000,2020-12-30 23:28:21.000
736290,699796,OfferReward::Poll,2,2020-12-30 23:28:21.000,2020-12-30 23:28:21.000
736289,699795,OfferReward::Poll,2,2020-12-30 23:28:20.000,2020-12-30 23:28:20.000
736288,699794,OfferReward::Poll,1,2020-12-30 23:27:18.000,2020-12-30 23:27:18.000
736287,699793,OfferReward::Poll,1,2020-12-30 23:27:17.000,2020-12-30 23:27:17.000
736286,699792,OfferReward::Poll,1,2020-12-30 23:27:17.000,2020-12-30 23:27:17.000
736285,699791,OfferReward::Poll,1,2020-12-30 23:27:17.000,2020-12-30 23:27:17.000
736284,699790,OfferReward::Poll,0.75,2020-12-30 23:26:33.000,2020-12-30 23:26:33.000
736283,699789,OfferReward::Poll,0.75,2020-12-30 23:26:33.000,2020-12-30 23:26:33.000
736282,699788,OfferReward::Poll,0.75,2020-12-30 23:26:32.000,2020-12-30 23:26:32.000
736281,699787,OfferReward::Poll,0.75,2020-12-30 23:25:34.000,2020-12-30 23:25:34.000
736280,699786,OfferReward::Poll,0.75,2020-12-30 23:25:33.000,2020-12-30 23:25:33.000
736279,699785,OfferReward::Poll,0.75,2020-12-30 23:25:33.000,2020-12-30 23:25:33.000
736278,699784,OfferReward::Poll,0.75,2020-12-30 23:25:32.000,2020-12-30 23:25:32.000
742144,699783,OfferReward::Poll,1.5,2021-01-08 16:45:12.000,2021-01-14 23:21:18.000
736276,699782,OfferReward::Poll,0.5,2020-12-30 23:25:05.000,2020-12-30 23:25:05.000
736275,699781,OfferReward::Poll,0.5,2020-12-30 23:25:04.000,2020-12-30 23:25:04.000
736274,699780,OfferReward::Poll,0.5,2020-12-30 23:25:04.000,2020-12-30 23:25:04.000
736273,699779,OfferReward::Poll,0.5,2020-12-30 23:24:06.000,2020-12-30 23:24:06.000
736272,699778,OfferReward::Poll,0.5,2020-12-30 23:24:05.000,2020-12-30 23:24:05.000
736271,699777,OfferReward::Poll,0.5,2020-12-30 23:24:05.000,2020-12-30 23:24:05.000
736270,699776,OfferReward::Poll,0.5,2020-12-30 23:24:04.000,2020-12-30 23:24:04.000
740903,699775,OfferReward::Poll,1.5,2021-01-06 18:42:15.000,2021-01-14 23:21:01.000
736268,699774,OfferReward::Fact,2,2020-12-30 23:18:08.000,2021-01-06 22:46:20.000
740904,699773,OfferReward::Poll,1.5,2021-01-06 18:44:49.000,2021-01-14 23:20:37.000
736265,699772,OfferReward::Fact,1.5,2020-12-30 23:13:30.000,2021-01-04 17:51:25.000
736264,699771,OfferReward::Fact,1.5,2020-12-30 23:09:08.000,2020-12-30 23:09:08.000
736263,699770,OfferReward::Fact,1.5,2020-12-30 23:09:08.000,2020-12-30 23:09:08.000
736262,699769,OfferReward::Fact,1.5,2020-12-30 23:09:08.000,2020-12-30 23:09:08.000
736261,699768,OfferReward::Fact,1.5,2020-12-30 23:09:07.000,2020-12-30 23:09:07.000
736260,699767,OfferReward::Fact,1.5,2020-12-30 23:08:59.000,2020-12-30 23:08:59.000
736259,699766,OfferReward::Fact,1.5,2020-12-30 23:08:59.000,2020-12-30 23:08:59.000
736258,699765,OfferReward::Fact,1.5,2020-12-30 23:08:59.000,2020-12-30 23:08:59.000
736257,699764,OfferReward::Fact,1.5,2020-12-30 23:08:59.000,2020-12-30 23:08:59.000
736256,699763,OfferReward::Fact,7,2020-12-30 23:06:56.000,2021-01-04 19:51:29.000
740929,699762,OfferReward::Poll,1.5,2021-01-06 19:00:33.000,2021-01-14 23:19:51.000
736253,699761,OfferReward::Instant,0.8700000048,2020-12-30 22:57:38.000,2020-12-30 22:57:38.000
736252,699760,OfferReward::Instant,0.8700000048,2020-12-30 22:57:37.000,2020-12-30 22:57:37.000
736251,699759,OfferReward::Instant,0.8700000048,2020-12-30 22:57:37.000,2020-12-30 22:57:37.000
736250,699758,OfferReward::Instant,0.8700000048,2020-12-30 22:57:36.000,2020-12-30 22:57:36.000
740930,699757,OfferReward::Poll,1.75,2021-01-06 19:01:28.000,2021-01-14 23:19:38.000
736248,699756,OfferReward::Instant,0.75,2020-12-30 22:52:41.000,2021-01-06 22:39:56.000
736247,699755,OfferReward::Instant,0.5,2020-12-30 22:52:41.000,2021-01-06 22:39:27.000
736246,699754,OfferReward::Instant,0.75,2020-12-30 22:52:36.000,2021-01-06 22:38:58.000
736245,699753,OfferReward::Instant,0.75,2020-12-30 22:52:33.000,2021-01-06 22:38:27.000
736244,699752,OfferReward::Instant,1,2020-12-30 22:52:31.000,2021-01-06 22:37:58.000
736243,699751,OfferReward::Instant,1.25,2020-12-30 22:52:28.000,2021-01-06 22:37:25.000
736242,699750,OfferReward::Instant,2,2020-12-30 22:46:14.000,2020-12-30 22:46:14.000
736241,699749,OfferReward::Instant,0.200000003,2020-12-30 22:44:18.000,2021-01-06 22:35:26.000
736240,699748,OfferReward::Instant,0.1000000015,2020-12-30 22:44:15.000,2021-01-06 22:34:51.000
736239,699747,OfferReward::Instant,0.200000003,2020-12-30 22:44:11.000,2021-01-06 22:34:13.000
736238,699746,OfferReward::Instant,0.25,2020-12-30 22:44:08.000,2021-01-06 22:32:55.000
736237,699745,OfferReward::Instant,0.3000000119,2020-12-30 22:44:06.000,2021-01-06 22:32:19.000
736236,699744,OfferReward::Instant,1,2020-12-30 22:44:04.000,2021-01-06 22:31:37.000
736234,699743,OfferReward::Video,0.1000000015,2020-12-30 21:58:05.000,2020-12-30 23:01:42.000
736233,699742,OfferReward::Video,0,2020-12-30 21:50:29.000,2020-12-30 21:50:29.000
736232,699741,OfferReward::Video,0,2020-12-30 21:50:29.000,2020-12-30 21:50:29.000
736231,699740,OfferReward::Video,0,2020-12-30 21:50:29.000,2020-12-30 21:50:29.000
736230,699739,OfferReward::Video,0,2020-12-30 21:50:28.000,2020-12-30 21:50:28.000
736229,699738,OfferReward::Instant,1,2020-12-30 21:49:08.000,2021-01-04 21:08:34.000
736228,699737,OfferReward::Instant,0,2020-12-30 21:48:09.000,2020-12-30 21:48:09.000
736227,699736,OfferReward::Instant,0,2020-12-30 21:48:08.000,2020-12-30 21:48:08.000
736226,699735,OfferReward::Instant,0,2020-12-30 21:48:08.000,2020-12-30 21:48:08.000
736225,699734,OfferReward::Instant,0,2020-12-30 21:48:08.000,2020-12-30 21:48:08.000
736224,699733,OfferReward::ShopNow,0,2020-12-30 21:40:07.000,2021-01-07 15:42:21.000
736223,699732,OfferReward::Instant,1,2020-12-30 21:32:33.000,2021-01-12 20:23:54.000
736222,699731,OfferReward::Instant,1.5,2020-12-30 21:32:04.000,2021-01-12 20:25:04.000
736221,699730,OfferReward::Fact,2,2020-12-30 21:23:07.000,2020-12-30 21:23:07.000
736220,699729,OfferReward::Fact,2,2020-12-30 21:23:07.000,2020-12-30 21:23:07.000
736219,699728,OfferReward::Fact,2,2020-12-30 21:23:06.000,2020-12-30 21:23:06.000
736218,699727,OfferReward::Fact,2,2020-12-30 21:23:06.000,2020-12-30 21:23:06.000
736217,699726,OfferReward::Fact,2,2020-12-30 21:16:20.000,2020-12-30 21:16:20.000
736216,699725,OfferReward::Fact,2,2020-12-30 21:16:20.000,2020-12-30 21:16:20.000
736215,699724,OfferReward::Fact,2,2020-12-30 21:16:20.000,2020-12-30 21:16:20.000
736214,699723,OfferReward::Fact,2,2020-12-30 21:16:19.000,2020-12-30 21:16:19.000
736213,699722,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736212,699721,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736211,699720,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736210,699719,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736209,699718,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736208,699717,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736207,699716,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736206,699715,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736205,699714,OfferReward::ShopNow,0,2020-12-30 21:11:23.000,2020-12-30 21:11:23.000
736204,699713,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736203,699712,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736202,699711,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736201,699710,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736200,699709,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736199,699708,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736198,699707,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736197,699706,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736196,699705,OfferReward::ShopNow,0,2020-12-30 21:11:22.000,2020-12-30 21:11:22.000
736195,699704,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736194,699703,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736193,699702,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736192,699701,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736191,699700,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736190,699699,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736189,699698,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736188,699697,OfferReward::ShopNow,0,2020-12-30 21:11:21.000,2020-12-30 21:11:21.000
736187,699696,OfferReward::ShopNow,0,2020-12-30 21:11:20.000,2020-12-30 21:11:20.000
736186,699695,OfferReward::ShopNow,0,2020-12-30 21:11:20.000,2020-12-30 21:11:20.000
736185,699694,OfferReward::ShopNow,0,2020-12-30 21:11:20.000,2020-12-30 21:11:20.000
736184,699693,OfferReward::Fact,2.5,2020-12-30 21:11:12.000,2020-12-30 21:11:12.000
736183,699692,OfferReward::Fact,2.5,2020-12-30 21:11:12.000,2020-12-30 21:11:12.000
736182,699691,OfferReward::Fact,2.5,2020-12-30 21:11:12.000,2020-12-30 21:11:12.000
736181,699690,OfferReward::Fact,2.5,2020-12-30 21:11:11.000,2020-12-30 21:11:11.000
736180,699689,OfferReward::ShopNow,0,2020-12-30 21:09:45.000,2021-01-07 15:39:31.000
736179,699688,OfferReward::Fact,1,2020-12-30 21:06:09.000,2020-12-30 21:06:09.000
736178,699687,OfferReward::Fact,1,2020-12-30 21:06:08.000,2020-12-30 21:06:08.000
736177,699686,OfferReward::Fact,1,2020-12-30 21:06:08.000,2020-12-30 21:06:08.000
736176,699685,OfferReward::Fact,1,2020-12-30 21:06:08.000,2020-12-30 21:06:08.000
736175,699684,OfferReward::Fact,2,2020-12-30 20:44:36.000,2020-12-31 18:53:11.000
736174,699683,OfferReward::ShopNow,0,2020-12-30 20:41:14.000,2020-12-30 20:41:14.000
736173,699682,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736172,699681,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736171,699680,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736170,699679,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736169,699678,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736168,699677,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736167,699676,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736166,699675,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736165,699674,OfferReward::ShopNow,0,2020-12-30 20:41:13.000,2020-12-30 20:41:13.000
736164,699673,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736163,699672,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736162,699671,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736161,699670,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736160,699669,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736159,699668,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736158,699667,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736157,699666,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736156,699665,OfferReward::ShopNow,0,2020-12-30 20:41:12.000,2020-12-30 20:41:12.000
736155,699664,OfferReward::ShopNow,0,2020-12-30 20:41:11.000,2020-12-30 20:41:11.000
736154,699663,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
736153,699662,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
736152,699661,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
736151,699660,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
736150,699659,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
736149,699658,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
736148,699657,OfferReward::ShopNow,0,2020-12-30 20:40:57.000,2020-12-30 20:40:57.000
